Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
32,182,365,394,396,582,365,360,487,634,487,325,457,651,457,462,700,565,700,565,944,565,944,548,1036,462,1036,548,0
33,182,365,411,396,582,396,360,487,651,518,377,518,617,518,462,700,565,700,462,761,548,761,462,1036,548,1036,548,0
34,213,396,394,426,600,426,394,609,617,579,394,609,634,609,480,700,565,700,462,792,548,792,462,1036,565,1036,579,0
35,243,426,394,457,582,426,377,609,617,579,377,640,634,609,480,761,565,761,462,792,565,822,462,1036,565,1066,609,0
36,274,457,411,487,582,457,377,579,617,579,325,670,685,609,462,761,548,761,462,822,548,822,462,1066,548,1097,640,0
37,304,487,411,518,582,487,377,609,651,579,291,640,737,609,480,761,565,761,462,822,548,822,462,1097,548,1097,640,0
38,335,518,411,548,582,548,342,640,668,609,257,609,737,548,480,792,548,792,462,944,548,975,462,1127,548,1127,670,1
39,396,548,411,579,582,579,342,640,668,640,257,579,720,548,462,822,548,822,462,975,548,975,462,1158,548,1158,700,1
40,396,579,411,609,582,609,342,670,668,640,291,579,702,548,462,883,548,853,462,1127,548,1005,462,1158,548,1158,731,1
41,426,579,411,609,582,609,342,700,685,670,308,579,685,548,462,883,548,883,480,1127,548,1127,480,1310,548,1280,761,1
42,396,579,411,609,582,579,325,670,685,670,342,548,685,548,462,944,565,914,480,1158,548,1158,497,1310,548,1158,761,1
43,365,548,428,548,582,548,342,640,668,640,342,579,668,548,462,914,548,914,462,914,565,944,480,1127,548,1127,731,1
44,304,487,428,518,582,487,360,609,651,609,360,609,651,548,462,792,565,792,462,975,565,975,480,1127,548,1127,640,0
45,274,457,411,487,600,487,360,609,634,579,377,609,651,579,480,731,548,731,462,914,565,914,462,1097,548,1127,609,0
46,243,426,411,457,600,457,394,579,634,609,377,640,634,609,462,700,548,700,462,914,548,883,462,1066,548,1066,579,0
47,213,396,411,426,600,426,394,579,617,579,377,670,634,640,462,700,565,700,462,792,548,822,480,1036,548,1036,579,0
48,182,365,411,426,600,426,394,548,617,548,342,609,651,609,480,700,565,670,462,883,548,883,480,1036,548,1036,548,0
49,182,365,411,396,600,396,394,518,617,518,308,579,685,548,480,670,565,640,480,883,548,914,565,1066,548,1036,548,0
50,182,365,411,396,600,396,360,518,651,518,274,487,737,487,462,670,565,640,480,883,565,914,480,1005,565,1005,518,0
51,182,365,411,396,600,396,360,487,651,487,274,457,737,457,548,670,480,670,565,822,480,853,565,1005,480,1005,548,0
52,182,365,411,396,600,396,360,487,651,487,308,426,702,457,480,670,565,640,565,853,480,853,565,1005,480,1005,548,0
53,213,396,428,396,600,396,360,487,634,518,360,487,668,487,565,670,480,670,565,853,480,853,565,1005,480,1005,548,0
54,213,396,428,426,600,396,377,487,634,548,394,548,651,548,480,670,565,670,480,853,565,822,480,1036,565,1005,548,0
55,243,426,411,457,600,426,411,579,617,579,411,640,634,609,480,700,565,700,480,883,565,883,480,1066,582,1036,579,0
56,243,426,428,487,600,457,411,670,617,579,394,700,634,640,480,731,565,731,480,883,582,914,480,1066,582,1097,609,0
57,304,487,428,518,600,487,411,609,634,609,360,700,668,640,480,731,582,761,480,914,582,975,480,1097,582,1097,640,0
58,335,518,428,548,600,518,394,640,668,609,325,670,720,640,480,792,582,792,480,944,582,975,497,1127,582,1097,670,1
59,365,548,428,579,600,579,377,640,668,640,291,640,754,609,497,853,565,822,480,1005,582,1036,497,1127,582,1127,700,1
60,396,579,445,609,600,579,377,670,668,670,308,609,720,609,497,883,582,853,497,914,582,914,497,1127,582,1127,731,1
61,396,579,445,609,600,609,377,700,685,670,342,609,720,579,497,914,582,914,497,975,600,1066,497,1127,582,1127,761,1
62,396,579,445,579,600,579,377,670,668,670,360,609,685,579,497,883,565,883,497,1097,600,1036,497,1127,582,1127,731,1
63,365,548,445,548,600,548,394,640,651,640,394,640,668,609,480,853,565,853,497,1005,600,975,514,1127,582,1127,700,1
64,335,487,428,518,600,518,394,609,651,609,411,670,651,609,497,792,565,792,480,944,600,944,497,1127,582,1127,670,1
65,274,457,428,487,600,487,411,640,617,640,411,700,617,640,480,761,565,761,480,944,582,914,497,1127,600,1127,640,0
66,243,426,428,457,600,457,411,579,617,609,377,670,634,640,480,700,565,700,480,883,565,883,497,1066,582,1066,609,0
67,213,396,428,457,600,426,394,548,634,548,342,609,668,609,480,700,565,670,480,914,565,761,497,1036,565,1036,579,0
68,213,396,428,426,600,426,377,518,651,548,291,548,720,548,480,670,548,670,480,883,565,853,497,1005,582,1005,548,0
69,182,365,428,396,582,396,377,518,668,487,274,487,737,487,462,670,548,670,480,853,565,853,497,1005,582,1005,548,0
70,182,365,411,396,582,396,377,487,651,487,308,457,720,457,462,670,548,670,480,853,565,883,497,1005,565,1005,548,0
71,182,365,411,396,600,396,377,518,634,487,342,457,668,457,462,670,548,640,480,822,565,822,497,1005,582,1005,548,0
72,182,365,411,396,600,396,377,518,634,518,377,518,634,548,480,670,548,670,462,853,565,822,497,1005,582,1005,548,0
73,182,365,411,426,582,396,411,579,600,548,411,609,617,579,480,670,548,670,462,853,565,853,480,1005,582,1005,548,0
74,213,396,411,426,582,426,394,548,600,548,394,640,634,609,462,670,548,670,462,883,565,883,480,1036,582,1036,548,0
75,243,396,411,457,582,426,394,579,600,548,360,640,651,609,462,670,548,670,462,853,565,853,480,1036,582,1036,579,0
76,274,426,411,487,582,457,377,579,634,579,308,640,702,579,462,731,548,731,462,883,565,883,480,1066,582,1066,609,0
77,304,487,411,518,565,487,360,609,634,579,274,609,737,548,462,761,548,731,462,883,565,914,462,1066,582,1097,640,0
78,335,518,411,548,565,518,342,640,651,579,274,579,720,548,462,792,548,792,462,914,565,914,462,1097,582,1097,670,1
79,365,548,411,579,582,579,342,640,668,609,291,579,702,548,462,822,548,792,462,883,565,914,480,1097,565,1097,700,1
80,396,548,394,609,582,579,325,670,668,640,308,579,668,548,462,883,548,853,462,1097,565,1097,462,1127,582,1127,731,1
81,396,579,411,609,565,579,342,700,668,640,342,609,651,548,462,914,548,883,480,1097,565,1097,480,1127,565,1127,761,1
82,396,548,411,579,565,548,360,670,651,640,360,640,634,579,462,853,548,853,445,975,565,975,480,1097,565,1097,700,1
83,335,518,411,518,565,518,360,640,634,609,377,640,634,609,462,822,548,792,462,1005,565,944,480,1097,565,1097,670,1
84,304,457,411,487,565,487,377,579,617,579,377,640,617,609,462,761,531,761,445,914,548,914,462,1097,565,1097,640,0
85,274,426,394,487,565,457,377,609,600,609,360,640,617,609,445,731,531,731,445,914,548,914,462,1097,565,1097,609,0
86,243,396,394,457,565,457,377,548,600,579,325,609,617,609,445,700,531,700,445,914,548,914,462,1066,548,1066,579,0
87,213,365,394,426,565,426,360,518,600,548,308,548,651,548,445,700,531,670,445,914,548,914,462,1005,548,1036,579,0
88,213,365,394,396,565,396,342,518,617,518,274,518,685,518,445,700,531,670,445,761,548,883,462,1005,548,1005,548,0
89,182,365,394,396,548,396,342,487,617,487,274,457,668,457,445,670,514,640,445,853,531,822,548,1005,531,1005,518,0
90,182,365,394,396,548,396,342,487,600,487,308,457,651,457,428,670,514,640,445,853,531,853,445,1036,531,1005,518,0
91,182,335,394,396,548,396,360,487,582,487,342,487,600,457,428,640,514,640,428,853,531,853,445,975,531,1005,518,0
92,182,365,377,396,548,396,360,518,600,548,360,518,582,518,445,670,514,670,428,731,531,883,445,975,531,1005,548,0
93,182,365,377,426,548,396,377,579,582,548,360,609,600,579,428,700,514,700,428,731,531,944,428,975,531,1005,579,0
94,213,365,377,426,548,426,360,548,565,548,342,609,600,579,428,700,514,670,428,761,531,883,428,1005,531,1005,548,0
95,243,396,377,457,531,426,360,548,565,548,325,609,617,579,428,700,514,700,428,883,531,944,428,1036,531,1036,579,0
96,274,426,377,457,531,457,342,579,582,548,274,609,634,548,428,731,514,731,411,822,531,944,428,1036,531,1036,609,0
97,304,457,377,487,531,487,325,609,600,579,257,609,651,548,428,761,514,761,411,975,531,1005,411,1066,531,1097,640,0
98,335,487,377,548,531,518,325,609,600,609,240,609,668,548,411,792,497,792,514,944,411,944,514,1066,411,1066,670,1
99,365,548,377,579,531,548,325,640,600,640,257,609,651,579,411,883,497,853,411,1097,514,1066,445,1127,514,1066,731,1
100,396,548,377,579,531,579,325,670,600,670,274,609,651,579,428,853,497,853,428,1066,514,1066,428,1097,514,1066,731,1
101,396,579,377,609,531,579,325,700,582,670,291,640,634,609,428,883,497,883,428,944,514,1066,445,1097,514,1066,731,1
102,396,579,377,609,531,579,342,700,582,700,308,640,617,640,411,914,514,914,428,1127,497,1097,445,1097,514,1066,761,1
103,396,548,377,609,531,579,360,700,565,700,308,670,600,670,428,944,514,914,445,1127,514,1127,445,1066,514,1066,761,1
104,396,548,377,579,531,579,342,700,565,670,308,670,600,670,411,914,514,914,445,1097,514,1066,445,1066,514,1066,761,1
105,365,548,377,579,531,548,342,670,565,670,308,670,600,670,428,883,497,853,428,1097,514,944,428,1066,514,1066,731,1
106,365,518,377,548,531,548,342,670,565,640,308,670,600,670,428,883,497,853,428,914,514,914,428,1066,514,1066,700,1
107,335,518,377,548,531,548,342,640,565,640,291,640,617,640,411,853,497,853,428,853,514,883,428,1066,514,1066,700,1
