Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
33,609,731,411,731,600,731,377,792,651,822,308,853,685,853,480,883,565,853,480,1066,582,1066,497,1249,582,1249,792,0
34,640,731,428,731,565,700,360,792,651,792,291,822,720,822,497,914,565,914,497,1097,582,1097,497,1249,600,1280,822,0
35,670,731,428,761,565,731,685,792,360,822,754,822,274,853,497,914,565,914,497,1097,582,1097,497,1280,600,1310,822,0
36,670,731,428,761,582,731,377,853,668,792,325,883,771,853,497,944,565,944,497,1127,582,1127,514,1310,600,1310,853,0
37,640,792,428,822,565,761,377,883,668,822,360,914,754,883,497,1005,582,975,497,1158,582,1158,514,1340,600,1310,883,1
38,640,822,428,853,582,792,394,914,634,853,377,975,720,914,497,1036,582,1005,497,1188,600,1188,514,1340,582,1340,944,1
39,700,853,445,883,600,853,411,1005,651,914,411,1036,685,975,497,1066,582,1066,497,1219,600,1188,531,1340,582,1340,975,1
40,700,853,428,883,600,853,428,1036,634,1005,411,1097,668,1036,497,1097,582,1066,497,1219,582,1219,531,1371,582,1340,975,1
41,670,853,445,853,600,853,411,1005,634,1005,377,1066,668,1066,497,1066,565,1066,497,1219,582,1188,531,1371,582,1340,975,1
42,670,822,445,822,600,822,394,975,668,1005,342,1036,685,1036,497,1097,582,1066,497,1219,582,1219,514,1340,582,1340,944,1
43,640,792,445,761,600,792,377,914,651,914,308,975,702,1005,497,1036,565,1036,497,1219,582,1158,514,1340,582,1340,914,1
44,609,761,445,761,600,761,377,853,668,883,291,883,737,944,497,1036,582,1036,497,1188,582,1188,514,1310,600,1340,914,1
45,579,731,445,731,600,731,702,853,360,822,754,883,274,822,480,1005,565,975,497,1127,582,1158,497,1280,582,1310,853,0
46,579,731,600,700,428,731,685,792,360,792,771,822,291,792,497,914,480,914,497,1097,565,1066,497,1280,565,1249,792,0
47,548,700,428,731,582,700,360,761,668,761,771,792,308,822,497,914,565,914,497,1066,565,1066,480,1219,565,1219,822,0
48,548,731,428,731,582,700,360,792,685,761,342,853,754,822,497,914,565,883,480,1036,582,1036,480,1219,548,1219,822,0
49,548,731,428,731,600,700,377,853,668,792,342,914,720,883,497,883,565,853,497,1036,582,1005,480,1188,531,1219,792,0
50,548,731,428,731,600,700,394,822,651,822,377,914,668,883,497,883,565,883,480,1005,565,1005,480,1188,531,1188,792,0
51,579,731,428,731,600,700,394,822,634,822,377,883,651,883,480,883,548,883,480,1036,565,1005,480,1188,531,1188,822,0
52,579,731,428,731,600,700,394,792,651,853,360,853,651,853,497,883,565,883,480,1036,548,1036,480,1188,531,1219,822,0
53,609,731,445,731,582,700,394,761,634,792,342,792,685,822,497,883,548,883,480,1036,548,1036,480,1188,531,1219,792,0
54,609,731,445,731,600,700,377,761,651,761,308,792,720,792,497,883,565,914,480,1036,565,1066,480,1219,548,1249,822,0
55,609,731,445,731,600,731,377,761,685,761,291,761,771,792,497,914,565,944,480,1066,565,1097,480,1219,548,1280,822,0
56,640,761,428,761,582,731,377,761,600,883,291,792,582,914,480,944,548,944,480,1097,548,1127,480,1249,548,1280,853,0
57,670,792,428,792,582,761,377,792,685,822,308,822,771,883,480,975,548,1005,480,1127,548,1127,480,1280,548,1280,883,1
58,670,822,445,822,582,792,377,853,685,853,325,883,737,914,480,1005,548,1005,480,1158,565,1158,480,1310,565,1310,914,1
59,670,853,445,822,582,822,394,883,651,914,360,944,702,975,480,1036,548,1036,462,1188,565,1158,480,1340,548,1340,944,1
60,700,883,445,883,600,883,394,944,634,975,360,1005,651,1036,480,1036,548,1066,462,1188,565,1188,480,1340,565,1340,975,1
61,700,883,445,883,600,883,377,1005,634,1066,377,1066,617,1097,480,1097,548,1097,480,1188,565,1188,480,1340,548,1340,1005,1
62,700,883,445,883,600,883,394,1005,600,1036,377,1097,582,1127,480,1127,548,1127,480,1188,565,1158,480,1340,548,1340,1005,1
63,700,853,445,883,600,883,411,1036,582,1036,394,1097,548,1127,480,1066,548,1066,480,1188,565,1158,480,1340,548,1340,975,1
64,700,853,445,853,600,883,411,1005,565,1036,394,1066,548,1097,480,1066,548,1066,480,1188,548,1158,480,1340,548,1340,975,1
65,670,822,445,853,600,853,411,975,565,1036,394,1066,565,1097,480,1036,548,1036,480,1158,565,1158,480,1340,548,1340,944,1
