Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
37,213,396,377,426,548,426,325,548,600,548,222,487,685,548,428,700,514,731,411,914,514,914,428,1097,514,1097,579,0
38,182,365,360,396,548,396,325,518,617,518,240,426,685,457,428,700,514,700,411,914,514,914,428,1066,514,1066,548,0
39,182,365,360,365,548,365,308,487,617,487,291,426,685,426,411,670,514,670,411,853,514,883,428,1036,514,1066,518,0
40,152,335,360,365,565,365,308,457,600,487,325,457,634,426,411,640,514,670,411,853,514,883,428,1036,514,1066,518,0
41,152,335,360,365,565,365,342,457,634,487,342,518,617,487,428,640,514,640,411,853,514,853,428,1036,514,1036,518,0
42,121,335,360,365,565,365,342,487,565,518,325,579,582,579,411,640,514,640,428,853,514,853,428,1036,514,1036,518,0
43,152,335,360,365,565,365,342,518,565,518,308,609,582,579,428,670,514,670,428,914,531,914,428,1066,514,1036,518,0
44,152,335,377,365,565,365,325,487,565,518,274,579,617,579,411,670,531,670,428,883,531,883,428,1066,514,1036,518,0
45,182,365,377,396,565,396,325,487,600,518,240,548,668,548,411,700,514,700,428,914,531,914,428,1066,514,1066,548,0
46,182,396,377,396,565,426,325,518,617,548,222,518,702,548,428,700,514,700,411,914,531,914,428,1066,531,1097,548,0
47,213,426,377,426,565,457,308,518,634,548,205,518,737,518,428,731,514,731,411,944,531,944,428,1097,548,1097,579,0
48,274,457,377,457,565,457,308,548,634,548,205,487,720,518,428,761,514,761,411,975,531,975,428,1127,531,1127,609,0
49,304,487,377,518,565,518,308,579,651,579,240,518,702,518,428,792,514,792,411,975,531,975,445,1158,531,1127,640,0
50,335,518,394,548,565,548,308,640,651,640,274,518,685,548,428,822,514,822,411,944,531,1005,428,1127,531,1127,700,1
51,365,548,394,579,565,579,308,670,634,670,291,548,668,579,411,853,514,853,428,1127,531,1097,445,1158,531,1127,731,1
52,365,548,394,579,565,579,308,670,634,670,308,548,634,579,428,914,514,883,428,1158,531,1097,445,1158,531,1127,731,1
53,365,548,394,579,565,579,308,670,617,670,325,609,617,609,428,914,514,914,445,1127,514,1127,445,1310,531,1127,731,1
54,335,518,394,518,565,518,308,640,617,640,325,609,617,609,428,822,514,822,428,975,531,1005,445,1127,531,1127,670,1
55,274,457,394,487,565,487,308,579,617,640,325,609,600,640,411,761,514,792,428,944,531,975,428,1127,531,1127,640,0
56,243,426,377,457,565,457,325,548,600,609,325,609,600,640,428,731,514,761,428,914,531,914,428,1127,548,1127,609,0
57,213,396,377,426,565,426,325,548,600,548,291,609,634,640,428,700,514,731,428,914,531,944,445,1097,531,1097,579,0
58,182,365,377,396,565,396,325,518,600,548,257,579,668,579,428,670,514,670,428,883,531,944,445,1066,531,1066,548,0
59,152,335,377,365,565,396,325,487,617,518,222,487,702,518,428,640,514,640,428,853,531,883,445,1036,514,1036,518,0
60,152,335,377,365,548,365,308,457,634,487,222,457,720,457,411,640,514,640,428,883,514,914,445,1005,514,1036,518,0
61,152,335,377,365,548,365,308,457,617,457,240,426,685,426,411,640,514,640,428,822,514,883,514,1036,514,1005,518,0
62,152,335,360,365,565,365,325,457,582,487,308,487,634,457,428,700,514,700,428,914,514,914,428,1066,514,1005,518,0
63,152,335,360,365,565,365,342,426,600,548,325,518,600,548,428,670,514,700,428,761,514,761,428,1036,514,1005,518,0
64,152,335,360,396,565,365,342,579,565,548,342,609,565,579,411,640,514,640,428,853,514,853,428,1036,514,1005,518,0
65,182,365,360,396,548,396,342,548,548,548,342,640,565,609,428,670,497,670,411,853,514,883,428,1036,514,1036,548,0
66,182,365,360,426,548,396,342,548,565,548,308,640,600,640,411,670,514,670,411,883,514,883,428,1066,514,1036,548,0
67,213,396,360,426,548,426,342,548,582,548,274,640,634,640,411,700,514,700,411,914,514,914,411,1097,514,1066,579,0
68,243,457,360,487,548,457,325,579,600,579,240,609,685,609,428,731,514,761,411,944,514,944,411,1127,514,1127,609,0
69,304,487,360,518,531,487,308,609,634,609,222,609,702,579,411,761,497,761,411,944,514,944,411,1127,514,1127,640,0
70,335,518,360,548,531,548,291,640,617,609,205,579,702,579,411,822,497,822,411,883,514,914,411,1127,514,1127,700,1
71,365,548,360,579,531,579,291,640,634,640,205,579,702,579,411,853,497,853,411,914,497,883,428,1127,497,1127,731,1
72,396,548,360,579,531,579,291,670,634,640,222,579,685,579,411,883,497,883,411,944,497,944,428,1127,497,1127,731,1
73,396,548,360,579,531,579,291,670,617,640,240,609,668,609,411,914,497,914,428,1127,497,1097,428,1127,497,1127,761,1
74,365,548,360,579,531,579,291,670,617,670,257,609,651,609,411,883,497,883,411,944,514,1005,428,1127,497,1127,731,1
75,365,518,360,579,531,548,308,670,600,670,257,609,651,640,411,853,497,853,411,914,514,975,428,1127,497,1127,700,1
76,335,518,360,548,531,548,308,670,582,640,257,640,634,640,411,853,497,853,411,883,497,914,411,1127,497,1127,700,1
77,335,487,360,548,531,518,308,640,582,640,257,640,634,640,411,792,497,792,394,914,514,944,411,1127,497,1127,670,1
78,304,487,360,518,548,518,325,640,565,640,274,640,634,640,411,822,497,822,411,944,531,944,411,1127,497,1127,670,1
79,304,487,360,518,531,518,325,640,565,640,274,670,634,640,411,792,497,792,411,944,514,944,411,1127,497,1127,670,1
80,304,487,360,518,548,518,325,640,565,640,274,670,617,640,411,822,497,792,411,914,497,944,411,1127,514,1127,670,1
81,304,487,360,518,548,518,325,640,565,640,274,670,634,670,411,792,497,792,411,914,497,944,411,1127,514,1127,670,1
82,304,487,360,518,548,518,325,640,565,640,291,670,617,670,411,822,497,792,394,914,497,944,411,1127,514,1127,670,1
83,304,487,360,518,548,518,325,640,565,640,291,700,617,670,411,822,514,792,411,914,497,914,411,1127,497,1097,670,1
84,304,487,360,518,548,518,325,640,582,670,291,700,617,700,411,822,514,792,411,914,497,883,411,1097,514,1097,670,1
85,304,457,360,518,548,518,325,640,582,670,291,700,617,700,411,822,497,822,411,883,497,822,411,1097,514,1097,670,1
86,304,487,360,518,548,518,325,670,582,670,291,700,617,700,411,792,514,761,411,883,497,792,411,1097,514,1097,670,1
87,304,487,360,518,548,518,325,670,582,670,291,700,617,700,411,822,497,792,411,883,497,914,411,1097,497,1097,670,1
88,304,487,360,518,548,518,342,670,582,670,291,700,617,700,411,822,497,792,394,883,497,914,411,1127,497,1097,670,1
89,304,487,360,518,548,518,342,670,582,670,308,700,617,700,411,792,497,792,394,883,497,914,411,1097,497,1097,670,1
90,304,487,360,518,548,518,342,670,582,670,291,700,617,700,411,792,497,792,394,883,480,883,411,1097,497,1097,670,1
91,304,487,360,518,548,518,325,670,582,670,291,700,617,700,411,822,497,792,394,883,480,883,411,1097,497,1097,670,1
92,304,487,342,548,548,518,325,670,582,670,291,700,617,700,411,822,497,822,411,883,480,883,411,1097,497,1097,670,1
93,304,487,342,548,548,518,325,670,582,670,291,700,617,700,411,822,497,822,411,883,480,914,411,1097,497,1097,670,1
94,304,487,360,518,531,518,325,670,582,670,291,700,617,670,411,822,497,822,411,883,480,944,411,1097,497,1097,670,1
95,304,487,342,548,531,518,325,670,582,670,274,700,617,670,411,822,497,822,411,883,480,883,411,1097,497,1097,670,1
