Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
16,365,548,394,609,617,609,377,761,668,761,360,792,702,761,462,914,565,914,462,1097,582,1036,480,1249,582,1249,761,1
17,365,548,394,640,634,640,377,792,668,761,360,822,668,792,462,944,565,944,480,1219,582,1219,497,1280,582,1249,792,1
18,365,548,394,640,617,609,377,761,668,761,342,822,600,761,462,944,565,944,462,1097,582,1188,497,1280,582,1249,792,1
19,335,548,394,609,617,609,377,761,668,761,325,792,685,761,462,944,565,944,480,1127,582,1188,497,1249,582,1249,761,1
20,304,518,394,579,617,579,377,731,668,700,291,761,702,700,462,944,565,914,480,1249,582,1127,480,1280,582,1249,761,1
21,274,457,394,548,617,518,360,670,651,670,274,700,737,670,445,883,565,883,480,1249,582,1066,480,1280,582,1249,700,1
22,243,426,394,518,617,487,342,640,668,640,240,670,754,609,445,853,565,853,462,1066,582,1066,480,1249,600,1219,670,0
23,213,426,394,487,617,487,342,609,668,609,240,609,754,579,445,792,565,822,462,1036,565,1036,462,1219,582,1249,640,0
24,213,396,394,457,600,457,325,609,668,579,240,579,737,548,462,792,565,792,462,1036,582,1005,462,1219,582,1219,640,0
25,182,396,394,457,600,426,325,579,668,579,240,548,737,518,445,792,565,792,462,1005,565,1005,462,1188,565,1219,609,0
26,182,365,377,457,600,426,342,579,668,579,240,548,720,518,462,792,565,761,462,975,565,1005,462,1158,565,1219,609,0
27,182,365,377,457,600,426,342,579,651,579,257,548,720,518,462,792,565,792,462,1005,565,1005,462,1188,565,1219,609,0
28,182,396,377,457,600,457,342,609,651,579,274,548,702,548,462,792,565,792,462,1005,565,1036,462,1188,565,1219,640,0
29,213,396,394,487,600,457,360,609,634,609,291,579,685,579,462,822,565,792,462,1005,565,1036,462,1219,565,1219,640,0
30,243,426,394,487,600,487,360,640,634,640,308,609,668,609,445,822,565,822,445,1066,565,1188,462,1249,565,1249,670,0
31,274,457,394,518,600,518,377,670,685,640,325,670,634,670,445,853,548,853,445,1097,582,1219,445,1280,565,1280,700,1
32,304,487,377,579,617,548,342,731,668,700,342,731,668,700,445,883,548,853,445,1097,565,1097,428,1280,565,1280,700,1
33,335,518,377,609,600,579,377,761,651,731,360,761,582,792,462,914,548,914,445,1127,565,1219,462,1280,548,1280,761,1
34,365,548,377,640,617,609,377,792,651,761,360,822,668,792,445,975,548,944,445,1249,565,1249,480,1280,582,1401,792,1
35,365,579,377,640,617,640,377,792,651,792,342,853,668,822,462,975,548,975,462,1249,565,1249,480,1310,582,1401,792,1
36,365,548,377,640,617,609,360,792,651,761,308,853,685,792,445,944,548,975,462,1249,565,1249,480,1280,582,1280,792,1
37,335,518,377,609,617,609,360,761,651,731,291,792,702,761,445,914,548,914,428,1036,582,1158,462,1249,565,1280,761,1
38,304,487,377,579,600,548,342,731,651,700,274,761,720,700,445,914,548,914,428,1005,565,1097,462,1280,565,1280,731,1
39,274,457,377,548,600,518,342,670,651,670,240,700,737,640,445,883,548,853,445,1066,565,1066,462,1249,565,1280,700,1
40,243,426,377,487,600,487,325,640,668,640,222,640,754,609,445,822,548,792,445,1066,565,1036,445,1249,565,1249,640,0
41,213,396,377,487,600,457,325,609,668,609,222,609,737,548,445,792,548,761,445,1036,565,1005,462,1249,565,1219,640,0
42,182,396,377,457,600,457,325,609,651,579,222,579,737,518,462,761,565,761,445,1005,548,1005,462,1219,565,1219,609,0
43,182,365,377,457,617,457,325,579,651,579,240,548,720,518,445,761,565,761,445,1005,548,1005,462,1188,565,1219,609,0
44,182,365,377,457,600,426,342,579,651,579,257,548,720,518,445,792,565,761,462,1005,548,975,462,1188,565,1188,609,0
45,182,365,377,457,617,457,342,579,651,579,274,548,702,518,445,792,565,761,462,1005,548,1005,462,1188,565,1188,609,0
46,182,396,377,457,600,457,342,609,634,609,291,548,685,548,445,792,565,792,462,1005,548,1036,480,1219,565,1219,609,0
47,213,396,394,487,600,457,360,609,651,609,308,579,668,579,445,792,565,792,462,1036,565,1036,462,1249,582,1219,640,0
48,243,426,394,487,617,487,377,640,685,609,342,640,600,640,445,853,565,853,462,1066,565,1066,462,1249,600,1249,670,0
49,274,457,394,518,617,518,342,670,668,670,342,670,668,670,462,883,565,883,445,1127,582,1219,462,1280,582,1280,700,1
50,304,487,377,579,617,548,377,731,668,700,377,731,651,731,462,883,565,883,445,1097,565,1066,462,1280,582,1280,700,1
51,335,518,377,609,617,609,377,761,651,761,377,792,651,761,462,883,548,883,445,1066,582,1036,480,1310,582,1280,731,1
52,365,548,377,640,617,640,377,822,651,792,360,853,668,822,462,944,565,944,445,1036,582,1280,480,1280,582,1280,792,1
53,365,579,377,640,617,640,377,822,651,792,342,883,668,822,445,975,565,944,582,1310,480,1280,582,1310,480,1462,792,1
54,365,548,377,640,617,609,377,792,651,792,325,853,685,822,462,975,565,944,480,1280,600,1158,480,1280,565,1310,792,1
55,335,518,377,609,617,579,360,761,651,731,291,822,702,761,445,914,565,914,480,1280,600,1158,497,1310,582,1310,761,1
56,304,487,377,548,617,548,342,700,668,700,274,761,720,731,445,914,565,883,480,1249,582,1097,480,1280,582,1280,731,1
57,274,457,377,518,600,518,342,670,668,640,240,700,737,670,445,853,565,853,462,1097,582,1066,462,1280,600,1280,700,1
58,243,426,377,487,600,487,342,609,668,609,222,640,754,609,462,822,565,792,462,1066,582,1036,462,1249,600,1249,640,0
59,182,396,377,457,600,457,325,609,668,579,222,579,754,548,462,792,565,792,462,1036,565,1005,462,1249,582,1249,609,0
60,182,365,377,457,600,426,325,579,668,548,222,548,754,518,462,761,565,761,462,1005,565,1005,462,1219,582,1219,609,0
61,182,365,377,426,600,426,325,579,668,548,222,518,737,487,462,761,565,761,462,1005,565,1005,462,1188,582,1219,609,0
62,182,365,377,426,600,426,325,579,668,548,240,518,720,487,462,731,565,761,462,975,565,1005,462,1188,582,1188,579,0
63,182,365,377,426,600,426,325,579,651,548,257,518,702,518,462,761,565,761,462,975,565,1005,462,1188,565,1188,579,0
64,182,365,377,457,600,426,342,579,651,579,274,518,702,518,462,761,565,761,462,1036,565,1036,462,1188,582,1219,609,0
65,182,396,377,457,600,457,342,609,634,579,291,548,685,548,462,792,565,792,445,1097,582,1127,462,1219,565,1280,609,0
66,213,396,377,487,582,457,360,609,634,609,325,579,668,579,445,792,565,822,445,1158,582,1158,445,1219,497,1280,640,0
67,243,426,377,518,600,487,377,640,668,609,342,640,651,609,445,822,565,853,445,1036,565,1188,462,1249,582,1127,670,0
68,304,487,377,548,600,518,377,700,668,670,342,700,651,670,462,883,565,883,445,1066,565,1219,462,1249,565,1249,700,1
69,335,518,377,579,600,579,360,761,651,731,360,761,651,731,445,914,548,883,445,1249,548,1249,462,1249,565,1249,731,1
70,365,548,377,640,600,609,377,792,634,761,360,792,651,731,445,914,548,914,428,1036,582,1005,462,1249,565,1249,761,1
71,396,579,377,640,600,640,377,792,651,792,342,853,651,792,445,944,548,944,462,1280,565,1249,445,1432,548,1310,792,1
72,396,579,377,640,600,640,377,792,651,792,325,853,668,792,462,944,548,944,462,1280,548,1249,462,1432,548,1432,792,1
73,365,548,377,609,600,609,360,761,634,731,308,822,685,761,462,944,548,944,462,1249,548,1249,445,1432,548,1432,761,1
74,335,518,377,579,600,579,342,731,651,700,291,792,702,731,445,914,548,914,462,1219,565,1249,462,1249,565,1249,731,1
75,274,487,377,548,600,518,342,700,651,670,257,731,737,670,445,883,548,853,445,1249,565,1066,462,1249,565,1249,700,1
76,243,426,377,518,600,487,342,640,651,640,240,670,737,609,445,822,548,822,445,1066,565,1036,445,1249,565,1249,670,0
77,213,426,377,487,600,457,325,609,668,579,222,609,754,548,462,792,548,792,445,1036,565,1005,445,1219,548,1219,640,0
78,182,396,394,457,582,457,325,579,668,579,222,579,737,518,462,792,548,761,445,1005,565,1036,462,1188,582,1219,609,0
79,182,365,377,457,600,426,325,579,668,548,222,548,737,518,462,792,548,761,445,1005,565,1005,462,1158,548,1188,609,0
80,182,365,394,457,600,426,325,579,668,548,240,518,720,487,462,761,548,761,462,975,565,975,462,1158,565,1188,609,0
81,182,365,394,426,600,426,342,579,651,548,257,518,720,487,462,761,565,761,462,975,565,975,462,1158,565,1158,579,0
82,182,365,394,457,600,426,342,579,651,579,274,518,702,518,462,761,565,761,462,1005,565,975,480,1158,565,1158,609,0
83,182,396,394,457,617,457,360,579,651,579,308,548,685,548,462,792,548,761,462,1005,582,1066,480,1188,565,1188,609,0
84,213,426,411,487,617,457,377,609,634,609,325,579,668,579,462,792,565,792,462,1097,582,1066,480,1188,531,1188,640,0
85,243,426,394,487,617,487,394,640,685,609,342,640,634,640,462,853,565,822,462,1097,582,1127,497,1219,565,1188,670,0
86,274,457,394,518,617,518,360,670,668,670,394,670,634,670,462,883,565,853,462,1097,600,1188,480,1219,600,1188,700,1
87,304,487,394,579,634,579,377,700,651,761,394,731,634,670,462,914,565,883,480,1219,600,1219,480,1249,600,1249,731,1
88,365,548,411,609,634,609,394,761,634,792,394,761,634,761,480,914,565,914,462,975,582,944,480,1249,600,1249,761,1
89,365,548,394,640,634,609,394,792,634,792,394,822,634,792,480,944,565,944,462,1005,600,1219,497,1249,600,1249,761,1
90,365,548,394,640,634,609,394,792,634,792,377,853,668,822,480,914,565,914,480,1219,600,1188,497,1249,617,1340,761,1
91,365,548,394,609,634,609,394,761,651,761,360,822,668,792,462,914,565,914,497,1249,600,1188,514,1432,582,1401,761,1
92,335,518,394,579,617,548,394,731,668,731,342,792,685,761,480,914,565,914,480,1249,600,1219,497,1249,600,1371,731,1
93,304,487,394,548,617,518,377,670,668,670,308,731,702,700,462,883,565,883,480,1219,600,1188,480,1249,600,1249,700,1
94,274,457,394,518,617,487,360,640,651,640,291,700,720,640,480,853,582,853,480,1066,582,1036,480,1219,617,1249,670,0
95,243,426,394,487,617,487,360,609,668,609,274,640,737,579,480,792,582,792,480,1036,582,1036,480,1219,582,1219,640,0
96,213,396,411,457,617,457,342,579,668,579,257,609,737,548,480,792,582,792,480,1005,582,1005,480,1188,582,1188,640,0
97,182,396,411,457,617,457,342,579,668,579,257,579,737,518,480,792,565,761,480,975,565,975,480,1158,565,1188,609,0
98,182,396,411,457,617,426,342,579,668,579,257,548,720,518,480,792,565,761,480,975,582,1005,480,1158,565,1158,609,0
99,182,396,411,457,617,426,360,579,668,579,274,548,720,518,480,792,565,761,480,975,582,1005,480,1158,565,1158,609,0
100,213,396,411,457,617,457,377,579,651,579,291,548,702,518,480,792,565,792,480,975,582,1005,480,1158,565,1188,609,0
101,213,426,411,457,617,457,377,609,651,609,325,579,685,548,480,822,565,792,480,1036,582,1066,497,1188,548,1219,640,0
102,243,426,411,487,617,487,377,640,634,609,342,609,668,579,462,792,565,792,462,1066,582,1066,497,1219,565,1249,640,0
103,274,457,411,518,617,518,394,640,634,640,360,640,651,609,462,822,565,822,462,1036,582,1036,480,1219,582,1219,670,0
104,304,487,411,548,634,548,377,670,668,640,394,700,634,670,462,853,565,853,462,1066,582,1036,480,1249,582,1249,700,1
105,335,518,411,579,634,579,394,731,668,792,394,731,634,712,480,883,565,883,462,1066,582,1066,480,1249,582,1249,731,1
106,365,548,411,609,634,609,411,761,651,792,411,792,651,792,462,944,565,914,462,1005,565,975,480,1249,600,1249,761,1
107,396,579,411,640,634,640,411,792,634,792,394,822,651,792,462,944,565,944,480,1249,600,1188,497,1340,600,1280,792,1
108,396,548,411,640,634,609,394,792,651,822,377,853,651,822,480,914,565,914,480,1219,600,1188,497,1310,617,1340,761,1
109,365,548,411,609,634,609,394,761,651,761,360,822,668,792,462,914,565,914,497,1249,582,1127,497,1249,600,1249,761,1
110,335,518,411,579,634,548,377,700,668,731,325,792,685,761,462,914,565,914,480,1219,600,1188,497,1371,617,1371,731,1
111,304,457,411,518,617,518,377,670,668,670,308,731,702,700,462,853,565,853,480,1066,600,1158,480,1249,600,1219,700,1
112,243,457,394,487,617,518,360,640,651,640,274,670,720,640,462,822,565,822,462,1066,582,1066,480,1249,600,1249,670,0
113,243,426,394,487,617,487,360,609,651,609,257,640,720,609,462,792,565,792,462,1036,582,1005,480,1219,582,1219,640,0
114,213,396,394,457,617,457,342,579,651,579,240,609,737,579,462,792,565,761,480,1005,565,975,480,1188,565,1188,609,0
115,213,396,394,457,600,457,342,579,668,579,240,579,737,548,462,792,565,792,462,1005,582,1036,480,1158,565,1188,609,0
116,182,396,394,457,600,426,342,579,651,579,240,548,720,518,462,761,565,761,462,975,565,1005,462,1158,565,1158,609,0
117,213,396,394,457,600,457,342,579,651,579,257,548,720,518,462,792,565,761,462,1005,582,1097,480,1158,565,1188,609,0
118,213,396,394,457,600,457,342,579,651,579,274,548,702,548,462,792,548,761,462,1005,565,1036,462,1188,565,1188,609,0
119,243,426,394,487,600,457,360,609,651,609,291,579,685,579,462,792,548,792,462,1036,582,1066,462,1219,565,1219,640,0
120,243,457,394,487,600,487,360,640,634,609,325,609,668,609,462,792,548,792,462,1066,565,1066,462,1219,565,1219,640,0
121,274,487,394,518,600,518,377,670,634,640,342,640,651,640,445,853,548,822,445,1066,565,1066,462,1219,565,1219,670,0
122,304,518,394,548,600,548,342,670,668,670,360,700,634,670,445,853,548,853,445,1066,565,1066,480,1249,565,1249,700,1
123,365,548,394,609,617,609,360,731,651,792,377,731,634,700,445,883,548,853,445,1036,565,1036,462,1249,565,1249,731,1
124,396,548,394,640,617,640,377,761,634,731,377,792,634,792,462,944,548,914,445,1005,548,975,462,1249,565,1249,792,1
125,396,579,394,640,617,640,394,822,634,822,394,822,634,792,462,944,548,944,462,1219,565,1219,480,1401,565,1371,792,1
126,396,548,394,640,617,640,394,792,634,822,377,853,634,822,462,975,548,975,462,1249,565,1249,462,1432,565,1371,792,1
127,365,518,394,609,600,579,377,761,634,761,360,822,651,792,462,914,548,914,462,1249,582,1219,462,1401,565,1371,761,1
128,304,487,394,579,617,548,377,700,634,700,325,792,668,761,445,883,548,883,462,1249,582,1188,462,1249,565,1249,731,1
129,274,457,394,518,600,518,360,670,634,670,308,731,685,700,445,883,565,853,462,1219,582,1158,462,1249,565,1249,700,1
130,243,426,394,487,600,487,360,640,634,640,274,700,702,640,462,822,548,822,445,1036,565,1036,462,1219,565,1219,640,0
131,243,396,394,487,600,457,342,609,651,609,257,640,720,609,462,792,565,792,445,1005,565,1005,462,1219,565,1219,640,0
132,213,396,394,457,600,457,325,579,651,579,240,609,720,579,462,792,548,792,445,1005,565,1005,462,1219,565,1188,609,0
133,182,396,394,457,600,457,325,579,651,579,222,579,737,548,462,761,548,761,462,1005,565,1005,462,1158,565,1158,609,0
134,182,396,394,457,600,457,325,579,651,548,240,548,737,518,462,761,548,761,462,1005,565,1097,462,1158,565,1188,609,0
135,213,396,394,457,600,457,325,579,651,579,240,548,720,518,445,761,548,761,462,975,565,1036,462,1158,565,1188,609,0
136,213,396,394,457,600,457,342,579,634,579,257,548,702,548,462,761,548,761,445,1005,582,1066,462,1188,565,1188,609,0
137,243,426,394,487,600,457,342,609,634,609,274,579,702,548,445,792,548,761,462,1005,565,1036,462,1219,582,1219,640,0
138,274,457,394,487,600,487,360,640,634,640,308,579,685,609,445,792,548,792,445,1005,565,1036,462,1219,582,1219,640,0
139,304,457,411,518,600,518,360,670,617,670,325,640,668,640,445,822,548,822,445,1036,565,1036,462,1219,565,1219,670,0
140,335,518,411,548,617,579,377,700,617,700,360,670,651,670,462,853,548,853,445,1066,565,1066,462,1249,582,1249,700,1
141,365,548,411,609,617,609,394,731,651,761,377,731,548,822,462,883,548,883,445,1066,565,1036,462,1249,582,1249,731,1
142,396,579,394,640,617,640,377,792,651,822,394,761,651,822,462,914,565,944,462,1219,582,1249,462,1249,582,1280,792,1
143,396,579,394,640,617,640,394,792,634,853,377,822,634,822,462,944,548,944,462,1249,582,1158,480,1401,565,1401,792,1
144,396,579,394,640,617,640,394,792,634,822,377,822,634,822,462,944,548,914,480,1219,582,1127,480,1401,582,1310,792,1
145,365,548,394,609,617,609,377,792,634,792,360,822,651,792,462,944,548,914,462,1219,582,1219,462,1280,600,1371,761,1
146,335,518,394,579,600,548,377,731,634,700,342,792,651,761,445,914,565,914,462,1219,582,1219,462,1401,582,1401,731,1
147,274,487,394,548,617,518,360,670,634,670,308,761,668,700,462,853,565,853,462,1127,582,1127,462,1249,600,1249,700,1
148,274,457,394,518,600,487,360,640,634,640,291,731,702,670,462,822,548,822,445,1066,565,1036,462,1219,582,1249,670,0
149,243,426,394,487,600,487,342,609,651,609,257,670,720,609,462,792,548,792,445,1036,565,1005,462,1219,582,1219,640,0
150,213,396,394,457,600,457,342,609,668,579,240,640,737,579,462,761,548,761,462,1005,565,1005,462,1188,565,1188,609,0
151,213,396,394,457,600,457,325,579,668,579,222,609,754,579,462,761,548,761,462,1005,548,975,462,1188,548,1158,609,0
152,213,396,377,457,600,457,325,579,668,579,205,579,754,548,462,792,548,761,462,1005,548,1005,462,1188,548,1188,609,0
153,213,396,394,457,600,457,325,579,668,579,222,579,754,548,462,792,548,792,462,1005,565,1005,462,1188,548,1188,609,0
154,243,426,394,457,600,457,325,579,668,579,222,579,737,548,462,792,548,792,462,1036,565,1066,462,1188,548,1188,640,0
155,243,426,394,487,600,487,325,609,651,609,240,579,720,548,462,822,548,822,462,1036,565,1066,462,1219,548,1249,640,0
156,274,457,394,518,600,487,325,609,651,609,257,579,720,579,462,822,548,822,445,1066,565,1036,462,1219,565,1249,670,0
157,304,487,394,548,582,518,342,640,651,640,274,609,702,609,462,853,548,853,445,1127,565,1066,480,1249,565,1249,700,1
158,335,518,394,579,600,548,342,700,651,700,291,640,685,640,445,883,548,883,445,1097,565,1188,462,1249,548,1280,731,1
159,365,548,394,609,582,579,342,731,634,731,325,700,668,670,445,914,548,914,462,1249,565,1188,462,1249,548,1280,761,1
160,396,548,394,609,600,609,360,761,634,761,342,731,668,731,445,944,548,914,480,1249,565,1066,480,1249,565,1280,761,1
161,396,579,394,609,600,609,360,761,668,761,360,761,651,761,462,944,548,944,445,1005,548,1036,480,1249,548,1280,792,1
162,365,548,394,609,617,609,377,761,634,761,377,792,634,792,462,944,548,944,462,1127,548,1005,480,1280,548,1249,761,1
163,365,548,394,609,617,609,377,792,634,792,377,822,634,792,445,944,548,944,480,1249,548,1249,497,1432,565,1401,761,1
164,335,548,394,579,617,579,377,761,634,761,377,822,634,792,445,914,548,914,445,1005,548,1005,462,1249,548,1249,761,1
165,335,518,377,579,617,579,377,731,634,731,360,822,651,761,445,853,548,853,445,1036,565,1188,480,1249,565,1280,731,1
166,335,518,377,579,617,579,377,731,634,700,342,792,668,761,445,853,548,853,445,1036,548,1066,480,1249,565,1249,731,1
167,335,518,377,579,600,548,360,731,634,700,325,792,685,761,462,853,548,853,462,1036,548,1066,480,1249,565,1249,731,1
168,335,518,377,579,600,579,342,731,651,700,308,792,702,761,462,883,548,853,462,1066,548,1066,480,1249,565,1249,731,1
169,335,518,394,579,600,579,342,731,668,700,274,792,720,731,462,883,548,883,462,1097,548,1097,497,1249,565,1249,731,1
170,365,548,394,579,600,579,325,731,668,700,257,792,737,731,462,914,548,883,462,1097,548,1097,480,1249,565,1249,731,1
171,335,518,394,579,600,579,325,731,668,700,257,792,737,731,462,944,548,914,480,1219,565,1219,480,1249,548,1249,761,1
172,335,518,394,579,600,579,325,731,668,700,257,792,737,731,462,914,548,914,480,1219,548,1188,497,1340,565,1371,731,1
173,335,518,394,579,600,579,325,731,668,700,257,792,737,731,462,944,548,914,462,1219,565,1219,462,1310,565,1401,761,1
174,335,518,394,579,600,579,342,731,668,700,274,761,720,731,462,944,548,914,462,1219,565,1219,462,1280,565,1401,761,1
175,365,548,394,579,600,579,342,731,668,700,274,761,702,700,462,914,548,914,462,1158,565,1219,462,1280,548,1280,731,1
176,365,548,394,579,600,579,342,731,668,700,291,761,702,731,462,944,548,914,462,1219,565,1249,480,1401,548,1432,761,1
177,365,548,394,579,600,579,342,731,668,700,291,761,685,731,462,914,548,914,462,1188,548,1005,462,1280,548,1249,761,1
178,365,518,394,579,600,579,360,731,651,700,308,761,668,731,462,914,548,914,462,1219,565,1188,462,1280,565,1401,761,1
179,365,548,394,579,600,579,360,731,668,731,325,761,651,731,462,944,548,914,462,1219,565,1219,462,1280,565,1401,761,1
180,365,548,394,579,600,579,360,731,668,761,325,761,651,761,462,944,548,944,462,1219,565,1219,480,1310,565,1401,761,1
181,365,548,394,579,600,579,360,731,651,761,325,761,651,792,462,944,548,944,462,1219,565,1249,480,1340,565,1401,761,1
182,365,548,377,609,600,579,360,731,651,761,325,761,634,761,462,975,548,944,462,1219,565,1249,480,1432,565,1401,761,1
183,365,548,377,579,600,579,360,731,651,761,342,761,634,761,462,975,548,975,480,1249,565,1219,480,1432,565,1401,761,1
184,365,518,377,579,600,579,360,731,634,731,325,792,634,761,462,944,548,914,462,1219,565,1219,480,1432,565,1401,761,1
185,365,548,377,579,600,579,360,731,634,700,325,792,634,761,462,944,548,944,462,1219,565,1219,480,1432,548,1401,761,1
