Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
46,152,365,377,426,600,426,291,548,668,548,188,548,737,487,445,761,548,761,428,1066,565,1005,462,1158,548,1188,579,0
47,152,335,377,426,582,396,291,548,651,548,188,518,737,487,445,761,548,731,445,1036,565,1005,462,1158,548,1188,579,0
48,152,335,377,426,582,396,308,548,651,548,205,518,720,487,445,761,548,761,445,1066,565,1005,462,1188,548,1188,579,0
49,182,365,377,426,582,426,325,579,634,548,240,518,702,518,445,792,548,761,445,1005,565,1005,462,1188,548,1219,609,0
50,182,365,377,457,582,426,325,609,634,579,257,548,685,548,445,792,548,761,445,1036,565,1005,445,1219,565,1219,609,0
51,213,396,377,487,582,457,342,640,617,609,291,579,668,579,445,792,548,792,445,1036,565,1036,462,1219,565,1219,640,0
52,243,426,377,487,600,487,360,670,617,640,308,640,668,609,428,822,548,822,445,1158,565,1066,462,1219,565,1280,670,0
53,274,487,360,548,600,548,377,700,651,640,325,670,651,670,445,853,548,853,445,1005,565,1066,462,1249,565,1249,700,1
54,335,518,360,579,600,579,325,761,651,700,377,731,617,700,445,914,565,914,445,1219,565,1249,462,1249,548,1280,731,1
55,365,548,377,609,600,609,360,761,634,731,360,792,634,731,462,914,548,883,445,1188,565,1219,548,1280,548,1280,761,1
56,365,548,360,640,600,609,360,792,634,761,360,822,634,792,445,944,548,914,445,1249,548,1249,462,1280,548,1310,761,1
57,335,518,360,609,600,609,360,792,634,761,325,853,651,792,445,944,548,944,445,1249,565,1219,462,1249,548,1401,761,1
58,304,487,360,579,600,579,360,731,634,731,308,822,668,761,445,883,548,883,445,1219,565,1097,462,1249,548,1249,731,1
59,274,457,360,548,600,518,360,700,634,670,291,761,685,700,445,883,548,853,445,1219,565,1097,462,1280,565,1280,700,1
60,213,426,360,487,600,487,342,640,634,640,257,700,702,670,445,853,548,853,445,1066,565,1066,445,1249,565,1249,670,0
61,213,396,377,457,600,457,325,609,651,609,222,670,737,609,445,822,548,792,445,1036,548,1036,445,1219,548,1249,640,0
62,182,365,377,457,600,457,308,579,651,579,205,609,754,548,445,792,548,761,445,1005,548,1005,445,1188,548,1219,609,0
63,182,365,377,426,582,426,308,579,651,548,188,579,737,518,445,761,548,761,445,975,548,1005,445,1158,548,1219,609,0
64,182,365,377,426,582,426,308,579,668,548,205,548,737,518,428,761,548,761,445,975,548,1005,445,1158,548,1188,609,0
65,152,365,377,426,582,426,325,579,651,548,222,518,720,518,428,761,548,761,445,975,548,975,445,1158,548,1188,609,0
66,182,365,377,426,582,426,325,579,651,548,240,518,720,518,445,761,548,761,445,975,548,1005,445,1158,548,1188,609,0
67,182,365,377,457,582,426,342,609,634,579,274,548,702,518,428,761,548,761,428,975,548,1005,445,1188,548,1219,609,0
68,213,396,377,457,582,457,360,609,634,609,291,579,685,548,428,792,548,792,445,1005,548,1005,445,1219,565,1249,609,0
69,243,426,377,487,600,487,360,640,617,640,325,609,668,609,428,822,548,822,445,1036,548,1036,445,1219,565,1249,670,0
70,274,457,377,518,600,518,377,670,617,670,342,640,651,640,428,853,548,853,428,1066,565,1219,445,1280,548,1249,700,1
71,304,487,377,579,600,548,325,700,651,700,360,731,634,700,428,883,548,883,428,1066,548,1097,428,1280,565,1280,731,1
72,335,548,377,609,600,609,342,731,651,792,360,761,634,761,445,944,548,944,428,1249,548,1249,428,1280,548,1280,761,1
73,365,548,377,640,600,640,377,792,634,792,360,822,634,792,445,975,548,1005,445,1280,548,1280,428,1280,531,1310,792,1
74,365,548,377,640,600,609,360,822,634,822,360,853,634,822,445,975,548,1005,428,1280,548,1280,428,1280,531,1462,792,1
75,335,548,377,609,600,609,360,792,634,761,325,853,651,792,445,944,548,975,445,1280,565,1249,445,1280,548,1432,761,1
76,304,518,377,579,600,579,360,731,634,731,308,822,668,761,445,914,548,914,445,1249,565,1249,445,1280,548,1280,731,1
77,274,457,377,518,600,518,342,700,634,700,274,761,685,731,445,853,548,853,445,1066,565,1066,445,1280,565,1249,700,1
78,243,426,377,487,600,487,342,640,651,640,257,700,737,670,445,822,548,822,445,1036,548,1036,445,1249,582,1249,670,0
79,213,396,377,457,600,457,325,609,668,609,222,640,754,609,445,792,548,792,445,1005,548,1036,428,1219,548,1219,640,0
80,182,365,377,457,600,457,308,579,668,579,205,609,771,579,445,761,548,761,445,975,548,1005,428,1188,548,1219,609,0
81,182,365,377,426,617,457,308,579,685,579,188,548,771,518,445,761,548,761,445,975,548,1005,445,1158,565,1188,609,0
82,152,365,377,426,600,426,308,579,685,548,205,548,771,518,445,761,548,761,445,975,548,975,445,1158,565,1158,609,0
83,182,365,377,426,600,426,325,579,668,548,222,518,754,518,445,761,548,761,445,975,548,975,445,1188,548,1188,609,0
84,182,365,394,426,600,426,325,579,668,579,240,518,737,518,445,761,548,761,445,1005,548,1005,445,1188,548,1219,609,0
85,182,396,394,457,617,457,342,579,651,579,257,518,720,548,445,761,548,761,445,1005,548,1036,565,1219,445,1219,609,0
86,213,396,394,457,617,457,342,609,634,609,291,548,702,548,445,792,565,822,445,1036,548,1036,445,1219,548,1249,640,0
87,243,426,394,487,617,487,342,640,634,640,308,579,702,609,445,822,565,822,445,1036,548,1036,462,1249,548,1249,670,0
88,274,487,411,518,617,548,360,670,634,670,342,640,685,640,462,853,548,853,445,1066,565,1066,480,1280,548,1280,700,1
89,304,518,411,579,617,548,377,700,634,731,360,700,668,670,462,914,565,914,445,1036,565,1097,480,1280,548,1310,731,1
90,335,548,394,609,617,609,377,761,617,761,360,731,668,731,462,944,565,944,445,1005,548,1280,480,1280,548,1310,761,1
91,365,548,394,609,617,609,377,792,668,761,377,792,617,761,462,944,565,944,480,1280,565,1249,480,1280,548,1432,792,1
92,365,548,394,609,634,609,377,792,651,792,360,822,651,822,462,975,565,975,462,1249,548,1249,497,1310,548,1432,792,1
93,365,548,394,609,634,609,377,761,651,761,360,853,668,822,462,944,565,944,462,1310,548,1280,497,1310,548,1432,761,1
94,335,518,394,609,634,609,377,761,651,761,325,853,685,792,462,883,565,914,480,1280,548,1280,497,1462,548,1432,731,1
95,335,518,394,579,634,579,377,731,651,731,308,822,685,792,462,914,565,883,462,1280,548,1249,462,1310,565,1432,731,1
96,335,518,394,579,634,579,377,731,668,731,291,792,720,761,462,883,565,883,480,1280,565,1249,480,1310,565,1310,731,1
97,304,518,394,579,634,579,360,731,668,731,274,792,720,761,462,883,565,883,462,1097,565,1249,497,1310,548,1310,731,1
