Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
51,213,396,411,457,634,457,360,609,668,579,291,518,754,518,462,822,600,792,462,1097,600,1066,462,1249,565,1249,640,0
52,213,426,411,487,634,487,377,640,668,609,308,548,737,579,480,853,600,822,462,1188,600,1158,531,1280,548,1249,670,0
53,274,457,411,518,634,518,377,670,668,640,342,609,720,609,480,883,600,853,480,1219,600,1188,514,1249,548,1280,700,1
54,304,487,411,548,634,548,394,700,651,700,360,670,702,670,480,883,582,883,462,975,565,1280,480,1249,582,1280,731,1
55,335,518,411,579,634,579,411,731,685,731,360,700,702,731,462,944,582,944,462,1280,582,1280,480,1280,582,1280,761,1
56,335,518,411,609,634,609,377,761,685,731,360,761,702,761,480,944,582,914,462,1005,600,1097,480,1280,582,1280,761,1
57,335,518,411,609,634,609,394,761,685,761,360,792,685,792,480,944,582,944,480,1097,565,1249,497,1249,582,1249,761,1
58,335,518,411,579,634,579,394,761,668,731,342,792,702,792,480,883,582,883,480,1127,565,1127,497,1249,548,1280,731,1
59,304,518,411,579,634,548,394,731,668,731,325,792,720,761,480,883,582,883,462,1036,565,1097,497,1249,565,1280,731,1
60,304,487,411,548,634,548,377,731,668,700,308,792,720,761,480,883,582,883,480,1066,582,1097,497,1249,565,1280,731,1
61,274,487,411,548,634,548,377,700,685,700,308,761,737,731,480,914,582,883,480,1097,565,1219,480,1249,565,1401,731,1
62,274,487,411,548,634,548,360,700,685,700,274,761,754,700,480,914,582,883,480,1097,565,1219,480,1249,582,1401,731,1
63,304,487,411,548,634,548,360,700,702,670,274,731,788,700,480,914,582,914,497,1249,582,1219,497,1249,582,1401,731,1
