Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
41,396,579,445,640,600,609,377,731,685,700,360,731,754,700,480,914,565,883,497,1097,582,1066,514,1249,582,1280,761,0
42,426,609,445,640,600,640,394,761,685,700,377,761,720,731,480,914,565,914,497,1097,600,1066,497,1249,600,1280,792,0
43,457,609,445,670,600,670,394,792,668,731,377,822,702,761,480,944,565,914,497,1066,600,1036,497,1249,600,1249,792,0
44,487,640,428,700,600,670,394,853,668,761,394,853,685,792,497,944,582,944,497,1127,582,1097,497,1280,582,1280,822,0
45,518,700,445,731,617,731,394,853,702,853,411,883,685,853,497,1005,582,975,497,1158,582,1127,514,1310,582,1310,853,0
46,548,731,445,761,617,761,394,914,685,883,428,944,668,914,480,1036,582,1036,497,1127,600,1097,514,1280,582,1310,914,1
47,579,761,445,792,617,792,411,944,668,944,428,975,651,975,497,1097,582,1066,531,1310,600,1127,531,1310,565,1310,944,1
48,579,761,445,822,617,822,411,975,668,1005,411,1036,651,1036,497,1097,582,1066,497,1219,582,1310,514,1310,582,1340,944,1
49,579,761,445,822,617,792,411,975,651,975,411,1036,651,1036,497,1066,582,1066,497,1219,582,1280,531,1310,582,1310,944,1
50,579,731,445,792,617,792,411,975,651,975,411,1036,668,1036,497,1127,582,1127,531,1340,582,1127,531,1310,582,1310,944,1
51,548,700,445,761,617,761,394,914,668,944,377,975,685,1005,497,1097,565,1097,497,1097,582,1097,514,1280,582,1310,944,1
52,518,670,445,731,617,731,394,853,685,914,360,944,702,944,497,1005,582,1005,497,1097,600,1097,514,1310,582,1310,853,0
53,457,609,445,670,617,670,377,822,685,822,342,914,720,914,497,944,582,944,497,1127,600,1127,497,1280,600,1280,822,0
54,426,609,445,640,634,670,377,792,685,761,325,822,737,853,480,914,582,914,497,1127,600,1097,497,1280,600,1280,792,0
55,396,579,428,640,617,640,377,761,685,731,291,792,754,822,480,883,582,883,497,1097,600,1097,497,1249,600,1249,761,0
56,396,548,445,609,617,609,377,731,702,731,291,761,788,792,497,883,582,883,497,1066,600,1066,497,1219,600,1249,731,0
57,396,548,445,609,600,609,394,670,702,700,274,731,788,761,497,853,582,853,497,1066,600,1066,514,1219,600,1219,731,0
58,365,548,445,609,617,609,377,700,720,700,274,700,805,700,497,853,582,853,497,1066,600,1066,497,1219,600,1219,731,0
59,365,548,445,609,617,609,377,670,702,670,377,731,805,700,497,853,582,853,497,1066,600,1066,514,1219,600,1219,731,0
60,396,548,462,609,617,609,377,700,720,670,308,670,805,670,497,853,582,853,497,1066,582,1036,514,1219,600,1219,731,0
61,396,579,462,609,617,609,377,700,702,700,325,700,788,670,497,883,582,883,497,1066,600,1066,514,1249,600,1249,731,0
62,426,579,445,640,617,609,394,731,685,700,342,700,771,670,497,883,582,883,497,1097,600,1066,514,1249,582,1280,761,0
63,426,609,462,640,600,640,394,731,668,700,360,731,754,700,497,914,582,883,497,1097,600,1066,514,1249,600,1249,761,0
64,457,640,462,670,600,670,394,761,668,731,377,761,720,731,497,914,582,914,497,1097,582,1066,514,1249,600,1249,792,0
65,487,670,462,700,600,700,394,792,651,792,411,822,702,792,497,944,582,944,497,1127,600,1127,514,1310,600,1310,822,0
66,548,700,462,731,617,731,394,853,668,822,428,883,685,853,497,975,582,975,497,1127,600,1066,514,1280,582,1310,853,0
67,579,731,445,761,600,761,394,883,702,883,428,914,685,883,514,1036,582,1036,497,1097,600,1097,514,1280,582,1310,914,1
68,579,761,445,792,617,792,411,914,685,944,428,975,668,944,497,1036,582,1036,497,1188,600,1158,531,1310,582,1310,914,1
69,609,761,445,822,617,822,428,975,668,975,428,1005,651,1005,497,1066,582,1066,497,1158,617,1188,531,1310,582,1310,944,1
70,609,761,445,792,617,792,428,975,651,975,428,1036,651,1036,497,1066,582,1066,497,1158,617,1188,531,1310,565,1310,944,1
71,579,761,445,792,634,792,411,975,651,1005,411,1036,651,1036,497,1066,582,1097,497,1097,600,1188,531,1310,565,1310,944,1
72,579,731,445,792,634,792,394,944,651,975,394,1005,651,1005,497,1066,582,1066,514,1097,617,1158,531,1310,565,1310,914,1
73,548,731,445,761,634,761,377,883,668,944,377,975,668,1005,497,1036,565,1066,497,1066,600,1127,531,1310,565,1310,914,1
74,548,700,445,761,634,761,377,853,685,944,377,944,685,975,497,1005,565,1005,497,1097,600,1097,531,1280,565,1310,883,1
75,518,700,445,731,634,731,377,853,685,883,360,914,702,944,497,1005,565,1005,497,1066,600,1097,514,1280,565,1280,883,1
76,518,700,445,731,634,731,360,853,685,853,342,914,720,944,497,1005,565,1005,497,1097,582,1127,514,1280,582,1310,883,1
77,518,700,462,731,617,731,394,792,685,853,342,883,737,914,497,975,565,1005,497,1097,582,1097,514,1280,565,1280,883,1
78,518,700,462,731,617,731,394,792,685,822,325,883,737,883,480,1005,565,1005,480,1036,582,1066,514,1280,582,1280,883,1
79,548,700,462,731,617,731,394,792,685,822,308,883,754,883,480,1005,565,1005,497,1188,565,1158,514,1310,582,1310,883,1
80,548,700,462,731,617,731,377,822,685,822,308,883,771,883,497,1036,565,1036,497,1188,565,1188,514,1310,582,1310,883,1
81,518,700,462,731,617,731,377,822,685,822,308,883,771,883,497,1005,565,1005,497,1158,565,1158,514,1280,582,1310,883,1
82,548,700,462,731,617,731,377,822,702,822,308,883,788,883,497,1005,565,1005,497,1127,582,1097,514,1280,582,1310,883,1
83,548,700,462,731,617,731,377,822,702,822,308,883,788,883,497,1036,565,1036,497,1097,582,1097,514,1280,565,1280,883,1
84,548,700,462,731,617,731,377,822,702,822,308,914,771,883,497,1005,565,1005,497,1127,582,1097,514,1280,565,1310,883,1
85,548,700,445,731,617,731,377,822,685,822,325,914,771,883,497,1005,565,1036,497,1127,582,1097,514,1280,565,1310,883,1
86,548,700,445,731,600,731,377,853,685,822,325,914,754,883,497,1036,565,1036,497,1097,582,1097,514,1280,565,1280,883,1
87,548,700,445,731,617,731,377,853,685,853,342,944,754,914,497,1036,565,1036,497,1097,582,1066,514,1280,565,1280,883,1
88,548,700,445,731,600,731,394,853,668,822,342,944,737,914,497,1036,565,1036,497,1127,582,1097,514,1280,565,1280,883,1
89,548,700,445,731,617,731,394,853,668,853,360,944,720,944,497,1036,565,1036,497,1127,582,1097,514,1280,565,1310,883,1
90,548,700,445,731,617,731,394,883,668,853,360,975,702,944,497,1036,565,1036,497,1066,582,1066,514,1280,565,1310,883,1
