Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
37,213,396,377,426,548,426,325,548,600,548,222,487,685,548,428,700,514,731,411,914,514,914,428,1097,514,1097,579,0
38,182,365,360,396,548,396,325,518,617,518,240,426,685,457,428,700,514,700,411,914,514,914,428,1066,514,1066,548,0
39,182,365,360,365,548,365,308,487,617,487,291,426,685,426,411,670,514,670,411,853,514,883,428,1036,514,1066,518,0
40,152,335,360,365,565,365,308,457,600,487,325,457,634,426,411,640,514,670,411,853,514,883,428,1036,514,1066,518,0
41,152,335,360,365,565,365,342,457,634,487,342,518,617,487,428,640,514,640,411,853,514,853,428,1036,514,1036,518,0
42,121,335,360,365,565,365,342,487,565,518,325,579,582,579,411,640,514,640,428,853,514,853,428,1036,514,1036,518,0
43,152,335,360,365,565,365,342,518,565,518,308,609,582,579,428,670,514,670,428,914,531,914,428,1066,514,1036,518,0
44,152,335,377,365,565,365,325,487,565,518,274,579,617,579,411,670,531,670,428,883,531,883,428,1066,514,1036,518,0
45,182,365,377,396,565,396,325,487,600,518,240,548,668,548,411,700,514,700,428,914,531,914,428,1066,514,1066,548,0
46,182,396,377,396,565,426,325,518,617,548,222,518,702,548,428,700,514,700,411,914,531,914,428,1066,531,1097,548,0
47,213,426,377,426,565,457,308,518,634,548,205,518,737,518,428,731,514,731,411,944,531,944,428,1097,548,1097,579,0
48,274,457,377,457,565,457,308,548,634,548,205,487,720,518,428,761,514,761,411,975,531,975,428,1127,531,1127,609,0
49,304,487,377,518,565,518,308,579,651,579,240,518,702,518,428,792,514,792,411,975,531,975,445,1158,531,1127,640,0
50,335,518,394,548,565,548,308,640,651,640,274,518,685,548,428,822,514,822,411,944,531,1005,428,1127,531,1127,700,1
51,365,548,394,579,565,579,308,670,634,670,291,548,668,579,411,853,514,853,428,1127,531,1097,445,1158,531,1127,731,1
52,365,548,394,579,565,579,308,670,634,670,308,548,634,579,428,914,514,883,428,1158,531,1097,445,1158,531,1127,731,1
53,365,548,394,579,565,579,308,670,617,670,325,609,617,609,428,914,514,914,445,1127,514,1127,445,1310,531,1127,731,1
54,335,518,394,518,565,518,308,640,617,640,325,609,617,609,428,822,514,822,428,975,531,1005,445,1127,531,1127,670,1
55,274,457,394,487,565,487,308,579,617,640,325,609,600,640,411,761,514,792,428,944,531,975,428,1127,531,1127,640,0
56,243,426,377,457,565,457,325,548,600,609,325,609,600,640,428,731,514,761,428,914,531,914,428,1127,548,1127,609,0
57,213,396,377,426,565,426,325,548,600,548,291,609,634,640,428,700,514,731,428,914,531,944,445,1097,531,1097,579,0
58,182,365,377,396,565,396,325,518,600,548,257,579,668,579,428,670,514,670,428,883,531,944,445,1066,531,1066,548,0
59,152,335,377,365,565,396,325,487,617,518,222,487,702,518,428,640,514,640,428,853,531,883,445,1036,514,1036,518,0
60,152,335,377,365,548,365,308,457,634,487,222,457,720,457,411,640,514,640,428,883,514,914,445,1005,514,1036,518,0
61,152,335,377,365,548,365,308,457,617,457,240,426,685,426,411,640,514,640,428,822,514,883,514,1036,514,1005,518,0
62,152,335,360,365,565,365,325,457,582,487,308,487,634,457,428,700,514,700,428,914,514,914,428,1066,514,1005,518,0
63,152,335,360,365,565,365,342,426,600,548,325,518,600,548,428,670,514,700,428,761,514,761,428,1036,514,1005,518,0
64,152,335,360,396,565,365,342,579,565,548,342,609,565,579,411,640,514,640,428,853,514,853,428,1036,514,1005,518,0
65,182,365,360,396,548,396,342,548,548,548,342,640,565,609,428,670,497,670,411,853,514,883,428,1036,514,1036,548,0
66,182,365,360,426,548,396,342,548,565,548,308,640,600,640,411,670,514,670,411,883,514,883,428,1066,514,1036,548,0
67,213,396,360,426,548,426,342,548,582,548,274,640,634,640,411,700,514,700,411,914,514,914,411,1097,514,1066,579,0
68,243,457,360,487,548,457,325,579,600,579,240,609,685,609,428,731,514,761,411,944,514,944,411,1127,514,1127,609,0
69,304,487,360,518,531,487,308,609,634,609,222,609,702,579,411,761,497,761,411,944,514,944,411,1127,514,1127,640,0
70,335,518,360,548,531,548,291,640,617,609,205,579,702,579,411,822,497,822,411,883,514,914,411,1127,514,1127,700,1
71,365,548,360,579,531,579,291,640,634,640,205,579,702,579,411,853,497,853,411,914,497,883,428,1127,497,1127,731,1
72,396,548,360,579,531,579,291,670,634,640,222,579,685,579,411,883,497,883,411,944,497,944,428,1127,497,1127,731,1
73,396,548,360,579,531,579,291,670,617,640,240,609,668,609,411,914,497,914,428,1127,497,1097,428,1127,497,1127,761,1
74,365,548,360,579,531,579,291,670,617,670,257,609,651,609,411,883,497,883,411,944,514,1005,428,1127,497,1127,731,1
75,365,518,360,579,531,548,308,670,600,670,257,609,651,640,411,853,497,853,411,914,514,975,428,1127,497,1127,700,1
76,335,518,360,548,531,548,308,670,582,640,257,640,634,640,411,853,497,853,411,883,497,914,411,1127,497,1127,700,1
77,335,487,360,548,531,518,308,640,582,640,257,640,634,640,411,792,497,792,394,914,514,944,411,1127,497,1127,670,1
78,304,487,360,518,548,518,325,640,565,640,274,640,634,640,411,822,497,822,411,944,531,944,411,1127,497,1127,670,1
79,304,487,360,518,531,518,325,640,565,640,274,670,634,640,411,792,497,792,411,944,514,944,411,1127,497,1127,670,1
80,304,487,360,518,548,518,325,640,565,640,274,670,617,640,411,822,497,792,411,914,497,944,411,1127,514,1127,670,1
81,304,487,360,518,548,518,325,640,565,640,274,670,634,670,411,792,497,792,411,914,497,944,411,1127,514,1127,670,1
82,304,487,360,518,548,518,325,640,565,640,291,670,617,670,411,822,497,792,394,914,497,944,411,1127,514,1127,670,1
83,304,487,360,518,548,518,325,640,565,640,291,700,617,670,411,822,514,792,411,914,497,914,411,1127,497,1097,670,1
84,304,487,360,518,548,518,325,640,582,670,291,700,617,700,411,822,514,792,411,914,497,883,411,1097,514,1097,670,1
85,304,457,360,518,548,518,325,640,582,670,291,700,617,700,411,822,497,822,411,883,497,822,411,1097,514,1097,670,1
86,304,487,360,518,548,518,325,670,582,670,291,700,617,700,411,792,514,761,411,883,497,792,411,1097,514,1097,670,1
87,304,487,360,518,548,518,325,670,582,670,291,700,617,700,411,822,497,792,411,883,497,914,411,1097,497,1097,670,1
88,304,487,360,518,548,518,342,670,582,670,291,700,617,700,411,822,497,792,394,883,497,914,411,1127,497,1097,670,1
89,304,487,360,518,548,518,342,670,582,670,308,700,617,700,411,792,497,792,394,883,497,914,411,1097,497,1097,670,1
90,304,487,360,518,548,518,342,670,582,670,291,700,617,700,411,792,497,792,394,883,480,883,411,1097,497,1097,670,1
91,304,487,360,518,548,518,325,670,582,670,291,700,617,700,411,822,497,792,394,883,480,883,411,1097,497,1097,670,1
92,304,487,342,548,548,518,325,670,582,670,291,700,617,700,411,822,497,822,411,883,480,883,411,1097,497,1097,670,1
93,304,487,342,548,548,518,325,670,582,670,291,700,617,700,411,822,497,822,411,883,480,914,411,1097,497,1097,670,1
94,304,487,360,518,531,518,325,670,582,670,291,700,617,670,411,822,497,822,411,883,480,944,411,1097,497,1097,670,1
95,304,487,342,548,531,518,325,670,582,670,274,700,617,670,411,822,497,822,411,883,480,883,411,1097,497,1097,670,1
0,457,640,428,670,600,640,360,761,685,731,308,640,702,640,480,975,565,975,480,1066,565,1066,514,1188,548,1188,822,1
1,426,609,428,640,600,609,360,731,685,700,325,609,702,609,480,944,565,914,480,1005,582,1097,514,1188,548,1188,792,1
2,396,548,428,579,600,579,360,700,685,640,342,579,668,579,462,914,565,883,497,1158,582,1036,514,1158,548,1188,731,1
3,335,518,428,548,600,518,377,640,668,640,360,609,668,579,462,822,565,822,462,944,565,975,480,1158,548,1158,700,1
4,304,487,428,487,600,487,377,609,651,609,394,609,634,579,462,792,565,792,462,975,565,975,480,1127,565,1127,640,0
5,243,426,411,487,600,487,394,609,634,609,377,640,651,609,480,761,565,761,462,944,565,975,480,1097,565,1097,640,0
6,213,396,411,457,600,457,394,579,634,579,360,640,651,609,480,731,565,731,480,914,565,1005,480,1066,565,1005,609,0
7,213,396,411,426,600,426,394,548,634,548,325,609,685,579,480,731,565,731,480,944,565,944,480,1066,548,1097,579,0
8,182,365,411,396,600,396,360,518,651,518,274,548,737,518,480,700,565,700,548,914,480,883,548,1066,480,1066,548,0
9,182,365,411,396,600,396,360,518,651,487,274,487,737,457,480,700,565,700,480,883,548,883,480,1036,548,1036,548,0
10,182,365,411,396,600,365,360,487,651,487,308,457,685,457,480,700,565,700,480,883,548,883,497,1066,548,1066,548,0
11,182,365,411,396,600,365,394,518,651,457,342,487,634,487,480,700,565,700,480,883,548,883,480,1036,548,1036,548,0
12,182,365,411,396,617,396,394,518,617,579,377,548,600,579,480,731,565,731,480,761,548,822,497,1066,548,1066,579,0
13,182,365,394,426,600,396,394,548,617,579,377,609,617,579,462,700,548,700,480,822,548,822,497,1066,548,1036,548,0
14,213,396,394,426,600,426,394,548,617,548,342,609,651,609,462,731,565,731,480,792,565,761,497,1066,548,1066,579,0
15,243,426,411,457,600,426,377,548,634,548,308,609,702,579,480,761,565,761,480,975,565,1005,497,1097,565,1097,609,0
16,274,457,411,487,582,457,360,579,651,579,274,579,737,548,480,731,565,731,480,914,565,944,480,1097,565,1097,609,0
17,304,487,411,487,582,487,360,579,668,579,257,548,737,518,480,761,565,761,462,944,565,914,480,1127,565,1127,640,0
18,365,548,411,548,582,518,342,609,685,609,274,548,737,518,480,792,565,792,462,975,565,975,480,1158,565,1158,670,0
19,396,579,411,579,582,579,325,640,685,640,291,548,702,518,480,853,565,822,480,1005,582,1005,480,1158,565,1158,700,1
20,426,609,411,579,428,609,325,670,325,670,291,548,308,548,462,883,565,883,462,1005,582,1005,480,1158,565,1158,761,1
21,426,609,411,609,600,609,325,700,702,670,325,579,668,548,462,914,548,914,480,1158,582,1127,480,1188,565,1066,761,1
22,396,579,411,609,582,579,342,670,685,670,342,548,668,548,480,883,548,883,497,1158,565,1127,497,1188,582,1188,731,1
23,365,548,428,548,582,548,360,640,668,640,342,579,651,548,462,853,565,822,480,1005,565,1005,480,1158,565,1158,700,1
24,335,487,428,518,582,518,360,609,651,609,360,609,651,548,462,822,565,792,462,944,565,944,480,1158,565,1158,670,1
25,274,457,411,487,600,487,377,579,617,609,360,609,651,579,462,761,548,761,462,944,565,944,480,1127,565,1127,640,0
26,243,426,394,487,600,457,377,609,634,609,360,670,634,609,480,731,548,700,462,914,565,914,480,1097,565,1097,609,0
27,213,396,394,457,600,426,394,579,617,579,360,640,651,609,480,700,565,700,462,914,565,914,480,1066,565,1066,579,0
28,182,365,394,426,582,396,377,548,617,548,308,609,685,579,480,700,565,700,462,914,565,883,462,1036,565,1036,548,0
29,182,365,411,396,582,396,360,518,651,518,274,548,720,518,480,700,565,670,462,944,565,883,462,1036,565,1036,548,0
30,182,365,411,396,582,396,360,518,651,487,257,487,720,457,462,700,548,700,462,944,565,914,462,1036,548,1005,548,0
31,182,365,411,396,582,365,342,487,651,487,274,426,702,426,480,700,565,700,462,914,565,914,462,1005,548,1005,548,0
32,182,365,394,396,582,365,360,487,634,487,325,457,651,457,462,700,565,700,565,944,565,944,548,1036,462,1036,548,0
33,182,365,411,396,582,396,360,487,651,518,377,518,617,518,462,700,565,700,462,761,548,761,462,1036,548,1036,548,0
34,213,396,394,426,600,426,394,609,617,579,394,609,634,609,480,700,565,700,462,792,548,792,462,1036,565,1036,579,0
35,243,426,394,457,582,426,377,609,617,579,377,640,634,609,480,761,565,761,462,792,565,822,462,1036,565,1066,609,0
36,274,457,411,487,582,457,377,579,617,579,325,670,685,609,462,761,548,761,462,822,548,822,462,1066,548,1097,640,0
37,304,487,411,518,582,487,377,609,651,579,291,640,737,609,480,761,565,761,462,822,548,822,462,1097,548,1097,640,0
38,335,518,411,548,582,548,342,640,668,609,257,609,737,548,480,792,548,792,462,944,548,975,462,1127,548,1127,670,1
39,396,548,411,579,582,579,342,640,668,640,257,579,720,548,462,822,548,822,462,975,548,975,462,1158,548,1158,700,1
40,396,579,411,609,582,609,342,670,668,640,291,579,702,548,462,883,548,853,462,1127,548,1005,462,1158,548,1158,731,1
41,426,579,411,609,582,609,342,700,685,670,308,579,685,548,462,883,548,883,480,1127,548,1127,480,1310,548,1280,761,1
42,396,579,411,609,582,579,325,670,685,670,342,548,685,548,462,944,565,914,480,1158,548,1158,497,1310,548,1158,761,1
43,365,548,428,548,582,548,342,640,668,640,342,579,668,548,462,914,548,914,462,914,565,944,480,1127,548,1127,731,1
44,304,487,428,518,582,487,360,609,651,609,360,609,651,548,462,792,565,792,462,975,565,975,480,1127,548,1127,640,0
45,274,457,411,487,600,487,360,609,634,579,377,609,651,579,480,731,548,731,462,914,565,914,462,1097,548,1127,609,0
46,243,426,411,457,600,457,394,579,634,609,377,640,634,609,462,700,548,700,462,914,548,883,462,1066,548,1066,579,0
47,213,396,411,426,600,426,394,579,617,579,377,670,634,640,462,700,565,700,462,792,548,822,480,1036,548,1036,579,0
48,182,365,411,426,600,426,394,548,617,548,342,609,651,609,480,700,565,670,462,883,548,883,480,1036,548,1036,548,0
49,182,365,411,396,600,396,394,518,617,518,308,579,685,548,480,670,565,640,480,883,548,914,565,1066,548,1036,548,0
50,182,365,411,396,600,396,360,518,651,518,274,487,737,487,462,670,565,640,480,883,565,914,480,1005,565,1005,518,0
51,182,365,411,396,600,396,360,487,651,487,274,457,737,457,548,670,480,670,565,822,480,853,565,1005,480,1005,548,0
52,182,365,411,396,600,396,360,487,651,487,308,426,702,457,480,670,565,640,565,853,480,853,565,1005,480,1005,548,0
53,213,396,428,396,600,396,360,487,634,518,360,487,668,487,565,670,480,670,565,853,480,853,565,1005,480,1005,548,0
54,213,396,428,426,600,396,377,487,634,548,394,548,651,548,480,670,565,670,480,853,565,822,480,1036,565,1005,548,0
55,243,426,411,457,600,426,411,579,617,579,411,640,634,609,480,700,565,700,480,883,565,883,480,1066,582,1036,579,0
56,243,426,428,487,600,457,411,670,617,579,394,700,634,640,480,731,565,731,480,883,582,914,480,1066,582,1097,609,0
57,304,487,428,518,600,487,411,609,634,609,360,700,668,640,480,731,582,761,480,914,582,975,480,1097,582,1097,640,0
58,335,518,428,548,600,518,394,640,668,609,325,670,720,640,480,792,582,792,480,944,582,975,497,1127,582,1097,670,1
59,365,548,428,579,600,579,377,640,668,640,291,640,754,609,497,853,565,822,480,1005,582,1036,497,1127,582,1127,700,1
60,396,579,445,609,600,579,377,670,668,670,308,609,720,609,497,883,582,853,497,914,582,914,497,1127,582,1127,731,1
61,396,579,445,609,600,609,377,700,685,670,342,609,720,579,497,914,582,914,497,975,600,1066,497,1127,582,1127,761,1
62,396,579,445,579,600,579,377,670,668,670,360,609,685,579,497,883,565,883,497,1097,600,1036,497,1127,582,1127,731,1
63,365,548,445,548,600,548,394,640,651,640,394,640,668,609,480,853,565,853,497,1005,600,975,514,1127,582,1127,700,1
64,335,487,428,518,600,518,394,609,651,609,411,670,651,609,497,792,565,792,480,944,600,944,497,1127,582,1127,670,1
65,274,457,428,487,600,487,411,640,617,640,411,700,617,640,480,761,565,761,480,944,582,914,497,1127,600,1127,640,0
66,243,426,428,457,600,457,411,579,617,609,377,670,634,640,480,700,565,700,480,883,565,883,497,1066,582,1066,609,0
67,213,396,428,457,600,426,394,548,634,548,342,609,668,609,480,700,565,670,480,914,565,761,497,1036,565,1036,579,0
68,213,396,428,426,600,426,377,518,651,548,291,548,720,548,480,670,548,670,480,883,565,853,497,1005,582,1005,548,0
69,182,365,428,396,582,396,377,518,668,487,274,487,737,487,462,670,548,670,480,853,565,853,497,1005,582,1005,548,0
70,182,365,411,396,582,396,377,487,651,487,308,457,720,457,462,670,548,670,480,853,565,883,497,1005,565,1005,548,0
71,182,365,411,396,600,396,377,518,634,487,342,457,668,457,462,670,548,640,480,822,565,822,497,1005,582,1005,548,0
72,182,365,411,396,600,396,377,518,634,518,377,518,634,548,480,670,548,670,462,853,565,822,497,1005,582,1005,548,0
73,182,365,411,426,582,396,411,579,600,548,411,609,617,579,480,670,548,670,462,853,565,853,480,1005,582,1005,548,0
74,213,396,411,426,582,426,394,548,600,548,394,640,634,609,462,670,548,670,462,883,565,883,480,1036,582,1036,548,0
75,243,396,411,457,582,426,394,579,600,548,360,640,651,609,462,670,548,670,462,853,565,853,480,1036,582,1036,579,0
76,274,426,411,487,582,457,377,579,634,579,308,640,702,579,462,731,548,731,462,883,565,883,480,1066,582,1066,609,0
77,304,487,411,518,565,487,360,609,634,579,274,609,737,548,462,761,548,731,462,883,565,914,462,1066,582,1097,640,0
78,335,518,411,548,565,518,342,640,651,579,274,579,720,548,462,792,548,792,462,914,565,914,462,1097,582,1097,670,1
79,365,548,411,579,582,579,342,640,668,609,291,579,702,548,462,822,548,792,462,883,565,914,480,1097,565,1097,700,1
80,396,548,394,609,582,579,325,670,668,640,308,579,668,548,462,883,548,853,462,1097,565,1097,462,1127,582,1127,731,1
81,396,579,411,609,565,579,342,700,668,640,342,609,651,548,462,914,548,883,480,1097,565,1097,480,1127,565,1127,761,1
82,396,548,411,579,565,548,360,670,651,640,360,640,634,579,462,853,548,853,445,975,565,975,480,1097,565,1097,700,1
83,335,518,411,518,565,518,360,640,634,609,377,640,634,609,462,822,548,792,462,1005,565,944,480,1097,565,1097,670,1
84,304,457,411,487,565,487,377,579,617,579,377,640,617,609,462,761,531,761,445,914,548,914,462,1097,565,1097,640,0
85,274,426,394,487,565,457,377,609,600,609,360,640,617,609,445,731,531,731,445,914,548,914,462,1097,565,1097,609,0
86,243,396,394,457,565,457,377,548,600,579,325,609,617,609,445,700,531,700,445,914,548,914,462,1066,548,1066,579,0
87,213,365,394,426,565,426,360,518,600,548,308,548,651,548,445,700,531,670,445,914,548,914,462,1005,548,1036,579,0
88,213,365,394,396,565,396,342,518,617,518,274,518,685,518,445,700,531,670,445,761,548,883,462,1005,548,1005,548,0
89,182,365,394,396,548,396,342,487,617,487,274,457,668,457,445,670,514,640,445,853,531,822,548,1005,531,1005,518,0
90,182,365,394,396,548,396,342,487,600,487,308,457,651,457,428,670,514,640,445,853,531,853,445,1036,531,1005,518,0
91,182,335,394,396,548,396,360,487,582,487,342,487,600,457,428,640,514,640,428,853,531,853,445,975,531,1005,518,0
92,182,365,377,396,548,396,360,518,600,548,360,518,582,518,445,670,514,670,428,731,531,883,445,975,531,1005,548,0
93,182,365,377,426,548,396,377,579,582,548,360,609,600,579,428,700,514,700,428,731,531,944,428,975,531,1005,579,0
94,213,365,377,426,548,426,360,548,565,548,342,609,600,579,428,700,514,670,428,761,531,883,428,1005,531,1005,548,0
95,243,396,377,457,531,426,360,548,565,548,325,609,617,579,428,700,514,700,428,883,531,944,428,1036,531,1036,579,0
96,274,426,377,457,531,457,342,579,582,548,274,609,634,548,428,731,514,731,411,822,531,944,428,1036,531,1036,609,0
97,304,457,377,487,531,487,325,609,600,579,257,609,651,548,428,761,514,761,411,975,531,1005,411,1066,531,1097,640,0
98,335,487,377,548,531,518,325,609,600,609,240,609,668,548,411,792,497,792,514,944,411,944,514,1066,411,1066,670,1
99,365,548,377,579,531,548,325,640,600,640,257,609,651,579,411,883,497,853,411,1097,514,1066,445,1127,514,1066,731,1
100,396,548,377,579,531,579,325,670,600,670,274,609,651,579,428,853,497,853,428,1066,514,1066,428,1097,514,1066,731,1
101,396,579,377,609,531,579,325,700,582,670,291,640,634,609,428,883,497,883,428,944,514,1066,445,1097,514,1066,731,1
102,396,579,377,609,531,579,342,700,582,700,308,640,617,640,411,914,514,914,428,1127,497,1097,445,1097,514,1066,761,1
103,396,548,377,609,531,579,360,700,565,700,308,670,600,670,428,944,514,914,445,1127,514,1127,445,1066,514,1066,761,1
104,396,548,377,579,531,579,342,700,565,670,308,670,600,670,411,914,514,914,445,1097,514,1066,445,1066,514,1066,761,1
105,365,548,377,579,531,548,342,670,565,670,308,670,600,670,428,883,497,853,428,1097,514,944,428,1066,514,1066,731,1
106,365,518,377,548,531,548,342,670,565,640,308,670,600,670,428,883,497,853,428,914,514,914,428,1066,514,1066,700,1
107,335,518,377,548,531,548,342,640,565,640,291,640,617,640,411,853,497,853,428,853,514,883,428,1066,514,1066,700,1
0,396,548,411,609,582,609,394,731,651,731,360,731,617,731,462,853,548,853,480,1005,565,1005,462,1127,531,1158,731,1
1,396,579,411,609,582,609,377,761,634,761,360,761,617,731,462,883,548,853,480,1005,582,1005,462,1158,531,1158,761,1
2,396,579,411,640,600,640,377,761,617,792,377,761,634,792,462,883,548,883,462,1127,565,1005,462,1158,531,1158,761,1
3,396,579,411,640,600,640,377,761,617,792,360,792,634,792,445,883,548,883,462,975,565,1005,480,1158,531,1158,761,1
4,396,579,411,609,582,609,377,731,617,761,342,792,634,792,462,853,548,853,445,975,565,1005,480,1158,548,1127,731,1
5,365,548,411,579,582,579,377,700,617,700,325,731,668,731,462,822,548,853,445,944,565,975,480,1158,531,1158,731,1
6,335,487,411,548,582,548,377,670,634,640,291,670,685,670,445,792,548,792,445,975,565,944,480,1127,548,1127,670,1
7,304,457,411,518,582,487,360,609,651,609,291,609,720,579,462,792,548,792,462,853,548,914,462,1097,548,1127,640,0
8,274,426,411,487,582,457,360,579,634,579,291,548,702,548,462,761,548,761,462,853,548,914,445,1066,548,1097,640,0
9,243,426,411,457,582,457,377,579,617,548,325,548,668,518,462,731,548,731,462,944,565,1005,462,1097,582,1097,609,0
10,213,396,411,426,582,426,377,548,634,548,360,548,617,579,462,731,548,731,480,883,548,944,462,1097,582,1097,579,0
11,213,396,394,426,600,426,394,579,600,579,394,579,617,579,462,700,548,700,462,914,548,944,462,1066,600,1097,579,0
12,182,365,394,426,600,396,394,548,600,548,377,609,634,609,462,670,548,670,462,883,548,883,531,1066,480,1066,548,0
13,182,365,394,426,600,396,394,548,617,548,342,609,651,579,462,670,548,670,462,883,548,883,462,1036,565,1036,548,0
14,182,365,411,426,600,396,377,548,634,548,308,579,685,548,462,670,548,670,462,914,548,883,462,1066,565,1066,548,0
15,213,396,411,426,600,426,360,548,634,548,291,548,720,518,462,700,548,700,462,914,548,883,462,1066,548,1066,579,0
16,213,396,411,426,600,426,360,548,634,548,291,548,702,518,462,731,548,731,445,914,565,975,462,1066,548,1097,579,0
17,243,426,411,457,600,457,377,548,617,579,325,548,651,548,462,731,548,731,462,914,548,883,445,1097,548,1097,609,0
18,274,457,411,487,600,487,394,579,634,609,360,579,634,609,462,761,548,761,445,1036,548,853,445,1097,548,1097,609,0
19,304,457,411,518,600,518,394,670,600,670,394,670,600,670,462,792,548,792,445,975,565,914,462,1127,565,1097,670,1
20,335,518,411,548,600,548,394,700,600,700,394,731,617,731,462,792,548,792,445,975,565,944,445,1127,565,1127,700,1
